Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url,title_and_subtitle,tagged_description,simple_Genre,anger,disgust,fear,joy,sadness,surprise,neutral
2015-08-05,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",55.59,5078,4.4,en,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/original/oeMpEsjmiT9PEJbRM1Fm7TZ1dE0.jpg,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",Nonfiction,0.0641336739063263,0.10400670766830444,0.8550505638122559,0.404852956533432,0.5494766235351562,0.11169017851352692,0.4282517433166504
2018-01-18,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,55.498,2269,6.7,en,"Action, Thriller, Crime",https://image.tmdb.org/t/p/original/AfybH6GbGFw1F9bcETe2yu25mIE.jpg,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,Fiction,0.07787363976240158,0.10400670766830444,0.4809338450431824,0.21379776298999786,0.5494766235351562,0.11169017851352692,0.22415265440940857
2004-04-02,Home on the Range,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.",55.377,1627,6.0,en,"Animation, Family",https://image.tmdb.org/t/p/original/9xIIo4FMquy5SRqn8hppyr2QadR.jpg,Home on the Range,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.",Fiction,0.41654276847839355,0.10400670766830444,0.7759426832199097,0.0892932191491127,0.5494766235351562,0.11169017851352692,0.07876552641391754
1994-09-10,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",55.352,22733,8.5,en,"Thriller, Crime",https://image.tmdb.org/t/p/original/d5iIlFn5s0ImszYzBPb8JPIfbXD.jpg,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",Fiction,0.0641336739063263,0.10400670766830444,0.05136282369494438,0.5067455768585205,0.8502782583236694,0.11169017851352692,0.07876552641391754
2010-08-06,The Other Guys,"Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.",55.328,3321,6.3,en,"Comedy, Action, Crime",https://image.tmdb.org/t/p/original/gEz6vvd9zX1sa4e76qNMxawncX0.jpg,The Other Guys,"Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.",Fiction,0.0641336739063263,0.10400670766830444,0.05136282369494438,0.5567112565040588,0.9348295331001282,0.11169017851352692,0.07876552641391754
2011-04-08,Soul Surfer,"The true story of teen surfer Bethany Hamilton, who lost her arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.",55.316,1020,7.1,en,"Family, Drama",https://image.tmdb.org/t/p/original/urLCQDCOITabAud39ZwLbNFBrc4.jpg,Soul Surfer,"The true story of teen surfer Bethany Hamilton, who lost her arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.",Fiction,0.0641336739063263,0.10400670766830444,0.634469211101532,0.20321255922317505,0.5494766235351562,0.11169017851352692,0.07876552641391754
2015-07-10,Bāhubali: The Beginning,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",55.301,555,7.5,te,"Action, Drama",https://image.tmdb.org/t/p/original/9BAjt8nSSms62uOVYn1t3C3dVto.jpg,Bāhubali: The Beginning,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",Fiction,0.12722240388393402,0.9648765921592712,0.09894604235887527,0.04056442528963089,0.8161724805831909,0.66649329662323,0.11289200931787491
2018-07-13,Pokémon the Movie: The Power of Us,"A young athlete whose running days might be behind her, a compulsive liar, a shy researcher, a bitter old woman, and a little girl with a big secret—the only thing they have in common is the annual Wind Festival in Fula City.  The festival celebrates the Legendary Pokémon Lugia, who brings the wind that powers this seaside city. When a series of threats endangers not just the festival, but all the people and Pokémon of Fula City, it’ll take more than just Satoshi and Pikachu to save the day! Can everyone put aside their differences and work together—or will it all end in destruction?",55.229,139,7.0,ja,"Animation, Family, Adventure, Fantasy",https://image.tmdb.org/t/p/original/eakBFzG1dZn0uouBgv6kYtPXLkT.jpg,Pokémon the Movie: The Power of Us,"A young athlete whose running days might be behind her, a compulsive liar, a shy researcher, a bitter old woman, and a little girl with a big secret—the only thing they have in common is the annual Wind Festival in Fula City.  The festival celebrates the Legendary Pokémon Lugia, who brings the wind that powers this seaside city. When a series of threats endangers not just the festival, but all the people and Pokémon of Fula City, it’ll take more than just Satoshi and Pikachu to save the day! Can everyone put aside their differences and work together—or will it all end in destruction?",Fiction,0.4539914131164551,0.41548022627830505,0.7292258739471436,0.9632818698883057,0.06333088874816895,0.043886248022317886,0.010505200363695621
1993-11-30,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,55.225,12474,8.6,en,"Drama, History, War",https://image.tmdb.org/t/p/original/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,Nonfiction,0.0641336739063263,0.12985707819461823,0.11995584517717361,0.3437112271785736,0.5494766235351562,0.11169017851352692,0.07876552641391754
2012-04-13,The Three Stooges,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",55.137,435,5.7,en,Comedy,https://image.tmdb.org/t/p/original/mVxQaWXbTjg4LlhiMmaaWJnCiHA.jpg,The Three Stooges,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",Fiction,0.0641336739063263,0.10400670766830444,0.2641421854496002,0.11180051416158676,0.5494766235351562,0.11169017851352692,0.08940476179122925
2004-11-10,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",55.134,5013,6.7,en,"Animation, Family, Adventure, Fantasy, Comedy",https://image.tmdb.org/t/p/original/zCuq1sy3xwbJJytFttp2qItqdc8.jpg,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",Fiction,0.0641336739063263,0.10400670766830444,0.3980415463447571,0.16532796621322632,0.5494766235351562,0.11169017851352692,0.26114487648010254
2015-07-18,Pokémon the Movie: Hoopa and the Clash of Ages,"Ash, Pikachu, and their friends come to a desert city by the sea. Here they meet the Mythical Pokémon Hoopa, which has the ability to summon things—including people and Pokémon—through its magic rings. After a scary incident, they learn of a story about a brave hero who stopped the rampage of a terrifying Pokémon long ago. Now, the threat that has been bottled up for years is in danger of breaking loose again.",55.119,194,6.7,ja,"Family, Adventure, Animation, Action, Fantasy",https://image.tmdb.org/t/p/original/8BJpDeJgzvWzXTjXSoaOuSr7imK.jpg,Pokémon the Movie: Hoopa and the Clash of Ages,"Ash, Pikachu, and their friends come to a desert city by the sea. Here they meet the Mythical Pokémon Hoopa, which has the ability to summon things—including people and Pokémon—through its magic rings. After a scary incident, they learn of a story about a brave hero who stopped the rampage of a terrifying Pokémon long ago. Now, the threat that has been bottled up for years is in danger of breaking loose again.",Fiction,0.10544746369123459,0.10400670766830444,0.98017418384552,0.04056442528963089,0.9426444172859192,0.11169017851352692,0.200006365776062
2019-09-13,Tall Girl,"Jodi, the tallest girl in her high school, has always felt uncomfortable in her own skin. But after years of slouching, being made fun of, and avoiding attention at all costs, Jodi finally decides to find the confidence to stand tall.",55.065,1578,6.4,en,"Comedy, Drama, Romance",https://image.tmdb.org/t/p/original/m0clsFEXidLVJ0TueqWOvvImOMh.jpg,Tall Girl,"Jodi, the tallest girl in her high school, has always felt uncomfortable in her own skin. But after years of slouching, being made fun of, and avoiding attention at all costs, Jodi finally decides to find the confidence to stand tall.",Fiction,0.0641336739063263,0.17419064044952393,0.7470775246620178,0.13442540168762207,0.7638237476348877,0.11169017851352692,0.07876552641391754
2010-02-14,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",55.023,19491,8.2,en,"Drama, Thriller, Mystery",https://image.tmdb.org/t/p/original/kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",Fiction,0.0641336739063263,0.10403341054916382,0.8604102730751038,0.04056442528963089,0.5989300012588501,0.16030195355415344,0.07876552641391754
2004-11-11,Seed of Chucky,"This time around, Chucky and his homicidal honey, Tiffany, are brought back to life by their orphan offspring, Glen. Then the horror goes Hollywood as Chucky unleashes his own brand of murderous mayhem!",54.999,1154,5.4,en,"Horror, Comedy",https://image.tmdb.org/t/p/original/vd9K93gQ9whMKjXzADZanxWpIXM.jpg,Seed of Chucky,"This time around, Chucky and his homicidal honey, Tiffany, are brought back to life by their orphan offspring, Glen. Then the horror goes Hollywood as Chucky unleashes his own brand of murderous mayhem!",Fiction,0.03444772586226463,0.0516752228140831,0.974364161491394,0.01321349199861288,0.8646629452705383,0.025276565924286842,0.008520173840224743
2017-10-07,House of the Witch,"A group of high-school kids set out to play a Halloween prank at an abandoned house, but once they enter they become victims of a demonic witch who has set her wrath upon them.",54.976,113,4.8,en,"Horror, TV Movie",https://image.tmdb.org/t/p/original/cg6xjZOnGsYYqC7SH3o8oJV9Vr1.jpg,House of the Witch,"A group of high-school kids set out to play a Halloween prank at an abandoned house, but once they enter they become victims of a demonic witch who has set her wrath upon them.",Fiction,0.773675799369812,0.18400196731090546,0.05136282369494438,0.04056442528963089,0.5494766235351562,0.11169017851352692,0.07876552641391754
2019-09-13,Freaks,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",54.974,822,6.8,en,"Science Fiction, Thriller, Drama, Mystery",https://image.tmdb.org/t/p/original/kc2cvuqESIiRX5QoZOoMTBq18kQ.jpg,Freaks,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",Nonfiction,0.0641336739063263,0.10400670766830444,0.9874681234359741,0.04056442528963089,0.5494766235351562,0.11169017851352692,0.07876552641391754
2019-09-13,Freaks,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",54.974,822,6.8,en,"Science Fiction, Thriller, Drama, Mystery",https://image.tmdb.org/t/p/original/kc2cvuqESIiRX5QoZOoMTBq18kQ.jpg,Freaks,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",Nonfiction,0.34957683086395264,0.378999263048172,0.05136282369494438,0.04056442528963089,0.5494766235351562,0.17785242199897766,0.07876552641391754
2004-11-03,Mulan II,"Fa Mulan gets the surprise of her young life when her love, Captain Li Shang asks for her hand in marriage. Before the two can have their happily ever after, the Emperor assigns them a secret mission, to escort three princesses to Chang'an, China. Mushu is determined to drive a wedge between the couple after he learns that he will lose his guardian job if Mulan marries into the Li family.",54.951,1929,6.5,en,"Animation, Comedy, Family, Action",https://image.tmdb.org/t/p/original/8cUIHYXpDFYX6r5ZviQuRKCVLJ2.jpg,Mulan II,"Fa Mulan gets the surprise of her young life when her love, Captain Li Shang asks for her hand in marriage. Before the two can have their happily ever after, the Emperor assigns them a secret mission, to escort three princesses to Chang'an, China. Mushu is determined to drive a wedge between the couple after he learns that he will lose his guardian job if Mulan marries into the Li family.",Fiction,0.5850948691368103,0.10400670766830444,0.057969871908426285,0.25859540700912476,0.8755857348442078,0.11169017851352692,0.6633051633834839
2021-10-08,Madres,"A Mexican-American couple expecting their first child relocate to a migrant farming community in 1970's California. When the wife begins to experience strange symptoms and terrifying visions, she tries to determine if it's related to a legendary curse or something more nefarious",54.915,50,6.2,en,Horror,https://image.tmdb.org/t/p/original/19pHi0qrUKvnUtwx6EoVbFNxg1E.jpg,Madres,"A Mexican-American couple expecting their first child relocate to a migrant farming community in 1970's California. When the wife begins to experience strange symptoms and terrifying visions, she tries to determine if it's related to a legendary curse or something more nefarious",Fiction,0.011554770171642303,0.026233334094285965,0.9532995223999023,0.9020044207572937,0.014944970607757568,0.022717079147696495,0.01668272353708744
2021-04-08,Instructions for Su,"Su, a woman whose friends are only men, finds herself forced to follow a series of absurd instructions to overcome the unexpected death of her fiancé.",54.907,76,7.9,es,"Comedy, Drama",https://image.tmdb.org/t/p/original/vX1XLbrHxpryX9EOWI3akbasz6c.jpg,Instructions for Su,"Su, a woman whose friends are only men, finds herself forced to follow a series of absurd instructions to overcome the unexpected death of her fiancé.",Fiction,0.0641336739063263,0.10400670766830444,0.10698430985212326,0.04056442528963089,0.5494766235351562,0.4923296570777893,0.2168063372373581
2010-03-22,Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",54.899,9966,7.1,en,"Action, Crime",https://image.tmdb.org/t/p/original/8citjdBmjddZjlPsAHEyCKwGVvD.jpg,Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",Fiction,0.0641336739063263,0.10400670766830444,0.05136282369494438,0.04056442528963089,0.5961217284202576,0.11169017851352692,0.3167007565498352
2007-11-20,Enchanted,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",54.877,4515,6.8,en,"Comedy, Family, Fantasy, Romance",https://image.tmdb.org/t/p/original/8KCNzCArLlvLdQoHx6npua2VSVc.jpg,Enchanted,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",Fiction,0.01831282675266266,0.013746379874646664,0.09793410450220108,0.0396018847823143,0.1689605414867401,0.920107364654541,0.9000831246376038
2012-07-26,The Watch,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination.",54.873,1905,5.5,en,"Comedy, Action, Science Fiction",https://image.tmdb.org/t/p/original/gwfgYA9wGpV4QLB0LrcexwfwC19.jpg,The Watch,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination.",Nonfiction,0.2064889818429947,0.10400670766830444,0.17900195717811584,0.04056442528963089,0.9479996562004089,0.11169017851352692,0.17837339639663696
2003-01-31,Final Destination 2,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",54.819,3104,6.2,en,"Horror, Mystery",https://image.tmdb.org/t/p/original/sDsdhVmGzh4L56QvtLLinvXjDs3.jpg,Final Destination 2,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",Fiction,0.8076860308647156,0.10400670766830444,0.05136282369494438,0.04056442528963089,0.5494766235351562,0.11169017851352692,0.4150370657444
2010-08-06,Flipped,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",54.818,2050,7.9,en,"Romance, Drama",https://image.tmdb.org/t/p/original/6zDYFigohwncqFL00MKbFV01dWb.jpg,Flipped,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",Fiction,0.0641336739063263,0.10400670766830444,0.05136282369494438,0.5585561990737915,0.9206580519676208,0.11169017851352692,0.07876552641391754
2006-08-05,Naruto: Guardians of the Crescent Moon Kingdom,"Naruto Uzumaki, Kakashi Hatake, Sakura Haruno, and Rock Lee are assigned to protect the prince of the Land of the Moon, Michiru, during his world trip; other escorts had been hired, but quit due to being treated poorly. The Land of the Moon is a very wealthy nation, so Michiru tends to buy whatever he wants, and has a very materialistic worldview. His Hikaru, also acts in much the same manner.",54.766,235,7.1,ja,"Adventure, Animation, Action",https://image.tmdb.org/t/p/original/uHOlbIt1s90TL3JHI3JXwBBQOP6.jpg,Naruto: Guardians of the Crescent Moon Kingdom,"Naruto Uzumaki, Kakashi Hatake, Sakura Haruno, and Rock Lee are assigned to protect the prince of the Land of the Moon, Michiru, during his world trip; other escorts had been hired, but quit due to being treated poorly. The Land of the Moon is a very wealthy nation, so Michiru tends to buy whatever he wants, and has a very materialistic worldview. His Hikaru, also acts in much the same manner.",Fiction,0.07487113028764725,0.10400670766830444,0.05136282369494438,0.04056442528963089,0.9147378206253052,0.6536903381347656,0.07876552641391754
2010-04-23,The Losers,"A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.",54.632,1399,6.3,en,"Action, Adventure, Crime, Mystery, Thriller",https://image.tmdb.org/t/p/original/e5oD3fuQpjZ8Po6WNW0VkUJmW52.jpg,The Losers,"A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.",Fiction,0.6003240942955017,0.6667166352272034,0.6255474090576172,0.04056442528963089,0.6173820495605469,0.16030195355415344,0.07876552641391754
2021-04-23,Together Together,"When young loner Anna is hired as the surrogate for Matt, a single man in his 40s, the two strangers come to realize this unexpected relationship will quickly challenge their perceptions of connection, boundaries and the particulars of love.",54.514,70,6.9,en,Comedy,https://image.tmdb.org/t/p/original/9WtVYwBs3a5zIzuSc169VLBIiS.jpg,Together Together,"When young loner Anna is hired as the surrogate for Matt, a single man in his 40s, the two strangers come to realize this unexpected relationship will quickly challenge their perceptions of connection, boundaries and the particulars of love.",Fiction,0.0641336739063263,0.10400670766830444,0.05136282369494438,0.29890090227127075,0.5494766235351562,0.11169017851352692,0.5625675320625305
2009-02-06,He's Just Not That Into You,"Remember that really cute girl/guy who said they'd call – and didn't? Maybe they lost your number. Maybe they're in the hospital. Maybe they're awed by your looks, brains or success. Or maybe... They're just not that into you.",54.498,3030,6.5,en,"Comedy, Romance, Drama",https://image.tmdb.org/t/p/original/ruc33YnCrmCL8PHdPQVzfa4shWX.jpg,He's Just Not That Into You,"Remember that really cute girl/guy who said they'd call – and didn't? Maybe they lost your number. Maybe they're in the hospital. Maybe they're awed by your looks, brains or success. Or maybe... They're just not that into you.",Fiction,0.0641336739063263,0.10400670766830444,0.05136282369494438,0.10156262665987015,0.9457594156265259,0.3658435642719269,0.3340970277786255
2010-08-04,The Man from Nowhere,"His only friend called him 'the man from nowhere'... Taesik, a former special agent becomes a loner after losing his wife in a miserable accident and lives a bitter life running a pawnshop. He only has a few customers and a friend named Somi, a little girl next door. As Taesik spends more and more time with Somi, he gets attached to her. Then Somi is kidnapped by a gang, and as Taesik tries to save Somi by becoming deeply associated with the gang his mysterious past is revealed...",54.492,956,7.7,ko,"Action, Thriller, Crime",https://image.tmdb.org/t/p/original/9QJ3cPpYgoPfhRnRPxpQUfx790r.jpg,The Man from Nowhere,"His only friend called him 'the man from nowhere'... Taesik, a former special agent becomes a loner after losing his wife in a miserable accident and lives a bitter life running a pawnshop. He only has a few customers and a friend named Somi, a little girl next door. As Taesik spends more and more time with Somi, he gets attached to her. Then Somi is kidnapped by a gang, and as Taesik tries to save Somi by becoming deeply associated with the gang his mysterious past is revealed...",Fiction,0.09186811000108719,0.3011515736579895,0.7802308797836304,0.04056442528963089,0.8392513990402222,0.9501763582229614,0.4182557761669159
2007-06-06,Ocean's Thirteen,"Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.",54.487,5196,6.7,en,"Crime, Thriller",https://image.tmdb.org/t/p/original/bfh0KadSoBOvdqBLWF93fFzokbg.jpg,Ocean's Thirteen,"Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.",Fiction,0.8799513578414917,0.11639684438705444,0.10479526221752167,0.04056442528963089,0.848735511302948,0.11169017851352692,0.07876552641391754
2007-09-14,Paranormal Activity,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.",54.486,4093,6.0,en,"Horror, Mystery",https://image.tmdb.org/t/p/original/1bjA7de4O0NhMsaOqwvrecophUs.jpg,Paranormal Activity,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.",Fiction,0.0641336739063263,0.32769227027893066,0.9768815636634827,0.04056442528963089,0.5494766235351562,0.35573604702949524,0.07876552641391754
2020-04-24,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",54.35,4369,7.4,en,"Drama, Action, Thriller",https://image.tmdb.org/t/p/original/nygOUcBKPHFTbxsYRFZVePqgPK6.jpg,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",Fiction,0.0641336739063263,0.10400670766830444,0.8419324159622192,0.04056442528963089,0.5494766235351562,0.11169017851352692,0.07876552641391754
2020-04-24,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",54.35,4369,7.4,en,"Drama, Action, Thriller",https://image.tmdb.org/t/p/original/nygOUcBKPHFTbxsYRFZVePqgPK6.jpg,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",Fiction,0.4239918291568756,0.10400670766830444,0.4895385205745697,0.04056442528963089,0.5494766235351562,0.11169017851352692,0.07876552641391754
2009-12-21,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",54.314,2350,5.6,en,"Comedy, Family, Animation, Fantasy, Music",https://image.tmdb.org/t/p/original/8mdPqOga5fty15nXmaNcK1fsNMa.jpg,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",Fiction,0.13369512557983398,0.10400670766830444,0.05136282369494438,0.6490353345870972,0.5838721394538879,0.34358105063438416,0.9236100316047668
2021-07-10,The Match,"Inspired by true events from the spring of 1944 when the Nazis organized a football match between a team of camp inmates and an elite Nazi team on Adolf Hitler's birthday. A match the prisoners are determined to win, no matter what happens.",54.297,21,6.1,en,"Drama, History",https://image.tmdb.org/t/p/original/uMMcBauzPqcMPKXUdoqB2O0dkAm.jpg,The Match,"Inspired by true events from the spring of 1944 when the Nazis organized a football match between a team of camp inmates and an elite Nazi team on Adolf Hitler's birthday. A match the prisoners are determined to win, no matter what happens.",Nonfiction,0.2886296808719635,0.3698647618293762,0.08104274421930313,0.07338150590658188,0.7858464121818542,0.11169017851352692,0.07876552641391754
